listing_id,artist,title,label,catno,format,release_id,status,price,listed,comments,media_condition,sleeve_condition,accept_offer,external_id,weight,format_quantity,flat_shipping,location
687969744,Speedy J,G Spot,"Warp Records, Warp Records","WARP CD27, WARPCD27","CD, Album",3616,Sold,10.49,2018-05-03 15:22:23,"Disc is shiny unmarked excellent, Like New! Inserts are also glossy unmarked.. All Like New!  VG+ only because of 2 minor indents to front insert. Clean jewel case.  FUN EQUATION!!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687969746,Stan Getz / João Gilberto Featuring Antonio Carlos Jobim,Getz / Gilberto,"Verve Records, Verve Records","0602498840221, V6-8545","CD, Album, RE, Dig",1451897,Draft,10.49,2018-05-03 15:22:23,"All around VG+++.  The Disc is excellent, shiny, truly -NM.  No cuts, Holes or Markings and stored in plastic sleeve.  ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687969691,Truncate,Mira Mar,Truncate,TRUNCATE5,"12"", W/Lbl",3622045,Draft,12.49,2018-05-03 15:22:23,[Techno2] New Item!  Stamped White label with partially stamped white paper sleeve as issued.  New generic brown cover added.,Mint (M),Generic,Y,,0,1,0.0,
687969933,BM/CC/CW,Spectrum ,Styles Upon Styles,SUS007,"12""",6249696,Draft,8.47,2018-05-03 15:22:24,"[Techno3] Vinyl is clean shiny Like New! Sounds fantastic! Clean unmarked center labels. Generic Black cover is also Sharp! Like New! ILL Deep Minimal Techno Tracks!  Bunker NY crew!!  Brendon Moeller, Certain Creatures, Clay Wilson!!! ",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969940,Common,Finding Forever,"Getting Out Our Dreams, Geffen Records",602517321939,"CD, Album",1034160,Draft,8.47,2018-05-03 15:22:24,"Disc and inserts are shiny, unmarked excellent.. LIKE NEW!  Original latching ""Super Jewel Box"" with rounded corners.. also includes original hype sticker..",Near Mint (NM or M-),Near Mint (NM or M-),Y,amz,0,1,0.0,
687969953,Diana Ross,Ross,Motown,M7-907R1,"LP, Album",6093647,Draft,8.47,2018-05-03 15:22:24,"[funk20] WOW!  SHARP!  Vinyl is unmarked shiny excellent.. Original picture cover is also excellent, sharp, clean, Like New!!!  GRAB IT!  Truly Mint.. just not sealed - collector / gift worthy!",Near Mint (NM or M-),Near Mint (NM or M-),Y,amz,0,1,0.0,
687969954,DJ Funk,Freaky Style - Take 2,Universal Funk,UF 5001,"12""",195957,Draft,8.47,2018-05-03 15:22:24,"[J-Anonymous House] Significant surface marks.  Yet, cleaned and play tested, Sounds VG+ with occasional faint static.  Clean center labels.  New paper sleeve.  Generic white cover has minor wear.",Very Good (VG),Generic,Y,,0,1,0.0,
687969843,DJ Phantasy,Untitled,Not On Label (CHEL Series),CHEL 001,"12"", Unofficial, W/Lbl",607899,Draft,9.49,2018-05-03 15:22:24,"[J-Anonymous DNB] VG Vinyl has minor surface sweep, fully cleaned, play tested and sounds VG++ great!  Clean white center labels.  Original white paper sleeve, ""Let It Flow"" sticker. no hard cover....  Tight DNB and UK Garage House cuts!  Rare in the USA!",Very Good (VG),Not Graded,Y,,0,1,0.0,
687969881,Kloke,P.H.O.N.E.,Styles Upon Styles,SUS009,"12"", Single",7600100,Draft,9.89,2018-05-03 15:22:24,[Techno3] Like New! Vinyl is clean unmarked excellent. Sounds fantastic! Clean unmarked center labels. Picture cover is also Sharp! Like New!  ILL Tracks!!!  Hieroglyphic Being!! ,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969890,Mi Ami,Dolphins,Thrill Jockey,Thrill 12.47,"LP, Ltd",2790470,Sold,8.0,2018-05-03 15:22:24,[Techno3] Vinyl is clean shiny Like New! Sounds fantastic! Clean unmarked center labels. Picture cover is also Sharp! Like New! Sunrise!!  Tight Deep Electro House!  and Electro Synth PopPunk!   Includes Insert.. No DL Code.,Near Mint (NM or M-),Near Mint (NM or M-),Y,amz,0,1,0.0,
687969897,Nicole Willis (2),Jazzy (Your Love Makes Me Feel),Night Club Records,NCL-010,"12"", W/Lbl",5498322,Draft,9.89,2018-05-03 15:22:24,"[House-Garage] WORD!!! Vinyl is shiny excellent, sounds fantastic!  closer to -NM!!  clean center labels as pictured..  original white cover with 2 hype/center label sheets is also nice with minor wear..  RARE!!!  Sweet Chicago House!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970014,"Olin, Savile","Thanks, Karl",Argot (2),ARGOT012,"12""",6653273,Sold,10.49,2018-05-03 15:22:24,[Argot] New Item!  never sealed..   Chicago Represent!! ,Mint (M),Mint (M),Y,,0,1,0.0,
687969905,The Sexicanz vs. MegaDank4200,Futuristic Funk,Deepfunk Records,DFR09,"12""",620929,Draft,9.89,2018-05-03 15:22:24,"[House-Deep]  -NM Vinyl is clean shiny  excellent and sounds fabulous!!  Clean center labels and original deepfunk cover, all in excellent shape!  Sweet House Trax!!  Funky and MORE BASS!!  =D  Rare in the USA!",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687969912,Todd Osborn,303 / 909,7777,7777-005,"12""",4620259,Sold,11.47,2018-05-03 15:22:24,"[House-Acid]  ILL ACID!  New Item!  Sharp, 2013!!",Mint (M),Generic,Y,2 copies on simmer,0,1,0.0,
687969986,Universal Order Of Armageddon,City,Vermin Scum Records,VSR-16,"7"", Cle",1025924,Sold,7.34,2018-05-03 15:22:24,[7inch] Clear unlabeled Vinyl is shiny excellent.. sounds fantastic! original stapled pictured cover and insert are also excellent.  minimal edge wear.. stored in plastic sleeve..  RARE!!,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687970169,Bing Crosby,"The Radio Years, Volume 2",GNP Crescendo,GNP 9046,"LP, Album",2630891,Draft,7.98,2018-05-03 15:22:25,[Funk20] Sealed.. MINT!  Sharp!,Mint (M),Mint (M),Y,,0,0,0.0,
687970170,Bob James And Earl Klugh,One On One,"CBS/Sony, Tappan Zee Records",25AP 1711,"LP, Album, Gat",3076256,Sold,7.98,2018-05-03 15:22:25,"[funk20] A GEM!!! rare Japan version! Vinyl is shiny excellent!   Gatefold sleeve is also VG+ excellent with minimal wear, quite sharp and square!",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,0,0.0,
687970189,grooveman Spot,[ Eternal Development ] Remixes Part.5,Planetgroove,PGAD-K1023,"12""",1360251,Sold,7.0,2018-05-03 15:22:25,[hiphop20] WORD! vinyl is Like New!   clean shiny excellent.. sounds fantastic!.. Perfect clean center labels.. White generic cover with hype sticker is also VG++ excellent with minimal wear!,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687970191,Harley & Muscle,House Church E.P.,Guidance Recordings,GDR078,"12"", EP",21188,Draft,8.47,2018-05-03 15:22:25,"[Guidance] Sweet Deepness! VG+++ Vinyl is clean, shiny excellent… Sounds fabulous! 1 written on B-side center label… Guidance cover is also VG+++ with minor shelf wear.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970027,Hive,The Raw Uncut EP (Sampler),Vortex Recordings,VTX-012,"12"", Ltd, Smplr",70309,Draft,7.49,2018-05-03 15:22:25,"[J-Anonymous DNB] VG+++ Vinyl is clean, shiny excellent. Fully play tested and sounds fabulous! Clean center labels. Picture cover  is also VG++ in open shrink wrap.  Dillinja!!  ",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970053,Induceve,Jazz Chops EP,Classic,CMC61,"12"", EP",20873,Draft,9.49,2018-05-03 15:22:25,"[House-Deep] Like New!  Clean, Shiny, Unmarked.  Word!  Classic Company cover is also Like New!   NOT the meaty picture cover.",Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970055,J Dilla,Jay Dee's Revenge / Birthright,Ruff Draft Records,RDR-001,"10"", Single, Cle",3637312,Draft,9.49,2018-05-03 15:22:25,"[HipHop18] New Item!  Factory Sealed and Sharp!  J Dilla from Detroit!!  Danny Brown!  + Big Tone, Guilty Simpson + Finale!!",Mint (M),Mint (M),Y,,0,1,0.0,
687970201,Madonna,You Can Dance,"Sire, Sire","1-25535, 9 25535-1","LP, Comp, Mixed, Spe",403048,Draft,8.47,2018-05-03 15:22:25,"[Pop] Vinyl is very nice and clean.  Sounds great!  Small dj tags on center labels.  New inner sleeve.  Picture cover with OBI has some rub wear, soft corners and a small saw cut on the top edge. Clean spine Overall pretty nice with general wear.  JAMZ!! ",Very Good Plus (VG+),Very Good (VG),Y,marge,0,1,0.0,
687970087,Tech Level 2,Teknological / Master,Teknological,LOGIK001,"12""",151660,Draft,9.49,2018-05-03 15:22:25,"[J-Anonymous DNB] VG/VG+ Vinyl has minor surface sweep and a few marks, yet very nice and cleaned. Sounds VG++ fantastic!! Clean center labels. Generic black slim cover is also nice with crate wear. yet solid.",Very Good (VG),Generic,Y,,0,1,0.0,
687970136,Various,Platinum Collection - Celebrating 100 Releases From Water Music Dance,Water Music Dance,302 060 725-2,"2xCD, Comp",2768113,Draft,9.89,2018-05-03 15:22:25,Discs are near perfect.. outer sleeve is nice with minor imperfections..the slightest thing shows up on this mirror chrome finish.,Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,0,0.0,
687970355,Edan,Beauty And The Beat,Lewis Recordings,LEWIS007CD,"CD, Album",2680311,Draft,6.98,2018-05-03 15:22:26,"(VG+) Disc has minimal surface marks, plays excellent! Artwork and Cover: Inserts are next to perfect, jewel case is also excellent!  ",Very Good Plus (VG+),Near Mint (NM or M-),Y,,0,1,0.0,
687970278,Herbie Hancock,The Essence,Transparent Music,500161,"12""",17545,Sold,6.0,2018-05-03 15:22:26,"[House-Deep] VG+++ Vinyl is clean excellent, has minor sweep.  Sounds fantastic! Clean center labels.  Picture cover is also VG++ Sharp in open shrink wrap.  Chaka Khan, Bill Lawell!!  DNB+House",Very Good Plus (VG+),Very Good Plus (VG+),Y,marge,0,1,0.0,
687970292,Maurice Joshua,This Is Acid (A New Dance Craze),Vendetta Records (2),VE-7016,"12"", Promo",2463302,Draft,7.49,2018-05-03 15:22:26,"[House-Acid]  VG+++ Vinyl is clean shiny excellent, closer to -NM.  Fully play tested and sounds flawless fantastic!  small dj tag on b-side center label.  Vendetta cover with hype sticker is also VG+ with minor wear.",Very Good Plus (VG+),Very Good Plus (VG+),Y,marge,0,1,0.0,
687970210,Nathan Fake / Wesley Matsell,Black Drift / Bismuth,Cambria Instruments,CAMBRIA 01,"12""",5991338,Draft,8.47,2018-05-03 15:22:26,[Techno3] Vinyl is clean shiny Like New! Sounds fantastic! Clean unmarked center labels. Generic black cover is also Sharp! Like New! Stored in plastic sleeve. Intelligent Techno Flavor!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970229,Surgeon,Muggerscum Out,Soma Quality Recordings,SOMA 037,"12""",7324,Draft,8.47,2018-05-03 15:22:26,[Techno2] VG++ Vinyl is clean excellent.. Sounds fabulous!  Clean center labels..  Soma cover is also VG+ with faint rub and soft corners..,Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970457,Antenna,Going Out,Guidance Recordings,GDR107,"12""",12359,Draft,6.48,2018-05-03 15:22:27,"[Guidance] Vinyl is Like New!  Clean, shiny and sounds fantastic!  Clean center labels.  Guidance cover is also VG+++ with minimal wear, closer to -NM.  No Cuts, holes or markings.",Near Mint (NM or M-),Very Good Plus (VG+),Y,,0,1,0.0,
687970406,Niels Van Gogh,Pulverturm,"Logic 3000 Records, Logic 3000 Records","LGDJ-61619-1, STK-61619-1","12"", Promo",789502,Sold,7.98,2018-05-03 15:22:27,[trance21]  WORD!!!    Vinyl is SHINY Excellent!!! sounds fantastic!   Clean center labels..  Original Logic cover is also excellent!  GRAB IT!!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970443,Povo,Hi Fly,Raw Fusion Recordings,RAF016,"12""",478461,Draft,8.47,2018-05-03 15:22:27,[House-Jazz] Like New!  Raw Fusion cover is SHARP!! in opened shrink wrap.. Vinyl is very clean!  ,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970535,Raw Beats,Raw Beats 51,Raw Beats,RB-51,"12"", Cle",5317641,Draft,7.49,2018-05-03 15:22:27,"[hiphip-19] VG+++ Clear Vinyl is excellent, unmarked and sounds great!  clean center labels.. generic black cover is very nice with soft corners, minor edge/rub wear..",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970450,Teebee,Brainwaves / Distant Origin,Thermal Recordings,THE009,"12""",2896,Draft,8.47,2018-05-03 15:22:27,"[J-Anonymous DNB] VG/VG+ Vinyl has minor surface sweep and a few marks, yet very nice and cleaned. Sounds VG++ fantastic!! Clean center labels. Generic white slim cover with minor wear. nice and solid.",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970700,D.J. Byrd,"Beats, Breaks Etc Vol 1",Parkbeats,PB 002,"12""",3429488,Sold,5.89,2018-05-03 15:22:28,"[DJTools] RARE!!  Funky Beats.. Vinyl is nice with minor surface marks. center labels is as pictured, generic white sleeve is nice with rub wear..",Very Good Plus (VG+),Generic,Y,,0,0,0.0,
687970706,DJ Godfather,Whatchulookinat??,Databass Records,DB 016,"12""",57258,Draft,5.89,2018-05-03 15:22:28,"[J-Anonymous House] VG+ Vinyl is clean excellent. minor sweep and sounds fabulous! clean unmarked center labels.. New paper sleeve, generic black cover is quite worn, yet solid.",Very Good Plus (VG+),Generic,Y,,0,1,0.0,
687970708,DJ Rasoul,Oh Baby,"Soulfood, Soulfood","SFR 001, SFR001","12""",14790,Draft,5.89,2018-05-03 15:22:28,"[House-Deep] VG++ Vinyl is clean, excellent. minor sweep, fully play tested and sounds fabulous! Clean center labels. Picture cover is also VG/VG+ nice with some rub and soft corners-edges! DEEEP!!",Very Good Plus (VG+),Very Good (VG),Y,,0,1,0.0,
687970583,DJ Rasoul,Transitions,Grayhound Recordings,GND 013,"12""",11003,Draft,6.48,2018-05-03 15:22:28,"[Grayhound] VG+++ Vinyl is clean shiny excellent, sounds fantastic!  RASOUL!  Clean center labels.  Grayhound cover is also VG++ with minimal wear.",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970591,Janet Jackson,Because Of Love,"Virgin Records America, Inc.",Y-38422,"12""",158290,Draft,6.48,2018-05-03 15:22:28,"[House-Deep-Remixes] VG++ vinyl is excellent and sounds fantastic! clean center labels... Original picture sleeve is also Like New in opened shrink wrap. CLASSIC David Morales, Frankie Knuckles Remixes!  No Cuts, Holes or markings... ",Very Good Plus (VG+),Very Good Plus (VG+),Y,"1 copy in Deep - 1 copy in remixes with hole punch, 1 extra copy on simmer.",0,1,0.0,
687970720,Jay-J & Julius Papp as Shuffle Inc.,All I Do,"Moulton Studios Recordings, Moulton Studios Recordings","MO1, MSR01","12""",348009,Draft,5.89,2018-05-03 15:22:28,"[House-Jazz] VG+++ Vinyl is clean excellent, minimal sweep. Sounds fantastic!! Clean center labels. slim Picture cover is also VG++ nice with minor wear. Sweet Vocals and Jazzy Deep!",Very Good Plus (VG+),Very Good Plus (VG+),Y,,0,1,0.0,
687970642,"Julio ""Deuce"" Martinez Feat. Krystine",Give Me A Reason,Grei Matter,GM 5557,"12""",3474495,Draft,7.49,2018-05-03 15:22:28,"[House-Deep] New Item! Play tested and sounds fantastic! Clean labels. White paper sleeve, No Hard cover.. stored in plastic sleeve. DEEP Garage!!  Kerri Chandler & Pirahnahead Remixes!  2012!",Near Mint (NM or M-),Not Graded,Y,,0,1,0.0,
687970594,Jungleboy,Confliction,Force Recordings,FOR-004,"12""",20197,Draft,6.48,2018-05-03 15:22:28,"[J-Anonymous DNB] VG++ Vinyl is clean, shiny excellent, minor sweep... Sounds fantastic!! Clean center labels. New white paper sleeve, No hard cover.",Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687970725,Kill Hannah,Kennedy,"Classic, Classic","CMC17, CMC017","12"", Single, Promo, W/Lbl",8778208,Draft,5.89,2018-05-03 15:22:28,"[DerrickCarter] VG vinly has some surface marks and a few audible marks..  but is clean overall and sounds nice with occasional interference.  White labels with info stickers.  White paper sleeve, No hard cover.  BHQ!!!",Very Good (VG),Not Graded,Y,,0,1,0.0,
687970598,Lisa Lisa & Cult Jam,Let The Beat Hit 'Em,Columbia,44 73834,"12""",99252,Draft,6.48,2018-05-03 15:22:28,"[House-Remixes] VG++ Vinyl is clean excellent, minor groove wear.  Sounds flawless!!  Clean center labels as pictured.  Picture cover is also VG+ nice and glossy with minimal edge-rub wear. Classic!! Timeless!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,marge,0,1,0.0,
687970599,Marilyn Monroe,Never Before And Never Again,Stet Records,DS 15005,"LP, Comp",6677809,Draft,6.48,2018-05-03 15:22:28,"[Jazz] VG/VG+ Vinyl is nice, but has a few surface marks. Cleaned and play tested.  Sounds very nice with minimal static. Clean center labels.  Picture cover is also VG.VG+ glossy with minor edge wear. White paper inner sleeve... no slices, cuts, holes or markings. HBD Mister Pres.",Very Good (VG),Very Good (VG),Y,hermit,0,1,0.0,
687970651,Milton Jackson,Dimensional,Glasgow Underground,GU95,"12""",48694,Draft,7.49,2018-05-03 15:22:28,[Glasgow] New Item!  Vinyl is unmarked excellent.  Clean unmarked center labels.  Glasgow cover is also sharp. One cleanly repaired slice to otherwise -NM cover    Beautiful remix by THE Romanthony!!!,Near Mint (NM or M-),Near Mint (NM or M-),Y,,0,1,0.0,
687970657,Pitchshifter,[The Remix War],Earache,MOSH 95 LP,"LP, MiniAlbum",1057242,Sold,6.0,2018-05-03 15:22:28,[Techno-Industrial] Vinyl is next to perfect..  Original sleeve is very nice with minimal edge wear.. and includes a perfect inner record flat page..  ROCKIN!,Near Mint (NM or M-),Very Good Plus (VG+),Y,amz,0,0,0.0,
687970658,The Police,King Of Pain / Spirits In The Material World,A&M Records,AM-2564,"12""",2007439,Draft,7.49,2018-05-03 15:22:28,"[Pop21] WORD! New Item! Factory Sealed.. Sharp!! Picture cover!! No Cuts, Holes or Markings.. Confirmed reissue!",Mint (M),Mint (M),Y,,0,1,0.0,
687970665,Sound Providers,Who Am I?,"Quarternote Records, ABB Records",QTR1025,"12""",547167,Sold,7.49,2018-05-03 15:22:28,[HipHop20] New Item!  Factory Sealed!  ILL underground jamz via ABB! ,Mint (M),Near Mint (NM or M-),Y,,0,1,0.0,
687970795,Afrika Bambaataa & Soulsonic Force Music By Planet Patrol,Planet Rock,Tommy Boy,TB 823,"12"", RE, Blu",4678593,Draft,5.89,2018-05-03 15:22:29,"[House-Electro] VG/VG+ Vinyl has surface marks, yet has been cleaned, play tested and sounds VG+ nice!  Clean center labels as shown (TB 823-A / TB 823-B) Original TB cover with corner logo is worn yet solid.  JAMZ!!!",Very Good (VG),Very Good (VG),Y,,0,1,0.0,
687970925,Cybordelics,Nighthorse,Harthouse U.K.,HARTUK14,"12"", W/Lbl, Sta",7691670,Draft,5.89,2018-05-03 15:22:29,"[Trance22] VG/VG+ Cleaned and sounds fantastic!!! minor static at beginning 30 seconds of side B..  clean center labels with some discoloration..  Original sleeve is VERY worn and scuffed, but solid..",Very Good (VG),Fair (F),Y,,0,1,0.0,
687970780,Lords Of The Underground,Here Come The Lords,"Pendulum Records, Pendulum Records","61415-1, 9 61415-2","CD, Album, Club",4967636,Draft,6.48,2018-05-03 15:22:29,Disc is nice with some surface marks.  D 101507 on the disc face.  Inserts are also nice with minor wear.  Clean jewel case. ,Very Good (VG),Very Good (VG),Y,,0,1,0.0,
687970884,Shay Jones,Good Love,Groove On,GO-14,"12""",160084,Draft,6.48,2018-05-03 15:22:29,[House-Garage] Factory Sealed!  Generic black cover!  Groovin Garage house!  Timeless! ,Mint (M),Generic,Y,,0,1,0.0,
687970896,Various,Relativity Urban Assault,Relativity,88561-1565-1,"LP, Comp, Mixed",361059,Draft,6.48,2018-05-03 15:22:29,"[hiphop19]  Vinyl is shiny excellent.. unmarked, with clean center labels. Original picture cover is also glossy and sharp.. GRAB IT!",Mint (M),Near Mint (NM or M-),Y,amz,0,1,0.0,
687971018,Blacksoul,I Got Soul,Deepfunk Records,DFR008,"12"", Promo, W/Lbl",1131177,Draft,5.89,2018-05-03 15:22:30,[WhiteLabels] VG+++ Vinyl is clean shiny excellent.  Sounds fantastic!  Clean white center labels with info / logo stickers..  Includes hype sheet.  JT Donaldson!!,Very Good Plus (VG+),Not Graded,Y,,0,1,0.0,
687970978,Eric B. & Rakim,The R,UNI Records,UNI 8012,"12""",120194,Draft,6.48,2018-05-03 15:22:30,"[hiphop18] WORD!!  Vinyl is clean, shiny excellent.. Clean unmarked center labels..  Picture cover is extra clean and glossy.. Almost Like New!!!  Original Pressing!!  A Classic!!",Near Mint (NM or M-),Near Mint (NM or M-),Y,amz,0,0,0.0,
687970932,Fawn,Klip,NovaMute,12NoMu40,"12""",34495,Draft,5.89,2018-05-03 15:22:30,"[Techno3] VG+++ Vinyl is clean shiny excellent, closer to -NM and sounds Bangin!!  Clean center labels.. NovaMute black cover is also VG++ with minimal wear..  MARK BELL!!  conservative grade!!",Very Good Plus (VG+),Very Good Plus (VG+),Y,amz,0,1,0.0,
